0:0:0:0:0:0:0:1 - - [16/Nov/2024:12:08:17 +0100] "GET / HTTP/1.1" 200 11428
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:31 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=POLITICA HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:32 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:33 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:10:33 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:21 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1325
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:21 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:21 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:21 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:21 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 1079
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:21 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:24 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:24 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:51 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1325
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:51 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:51 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:51 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:51 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 1082
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:51 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:54 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:25:54 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:26:00 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1325
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:26:00 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:26:00 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:26:00 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:26:00 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 1082
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:26:00 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:26:02 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:42 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1325
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:42 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:42 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:42 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:42 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 1096
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:42 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:45 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:45 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:47 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:48 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:48 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGIA HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:49 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGI HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:50 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGI HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:51 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNO HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:52 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:28:56 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:29:04 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:29:06 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:29:06 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:29:07 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=ECONOMI HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:29:08 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=EC HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:29:09 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:31:02 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1325
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:31:02 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:31:02 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:31:02 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:31:02 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 1096
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:31:02 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:31:05 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:31:06 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGI HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:31:07 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:48 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1325
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:48 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:48 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:48 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:48 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 1103
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:48 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:52 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:52 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:52 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:52 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:52 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:54 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:55 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:56 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:57 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:57 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:58 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:59 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:59 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:59 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:33:59 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=%27document.getElementById(%27category%27).value%27 HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:24 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1325
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:24 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:24 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:24 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:24 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 1102
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:24 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:26 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:26 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:28 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:28 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:28 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGIA HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:30 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:30 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:30 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=POLITICA HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:32 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=POLITIC HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:33 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=POLITI HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:35:35 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:09 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:10 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1325
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:10 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:10 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:10 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:10 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 978
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:11 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:13 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:13 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:13 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=Ec HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:14 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:14 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=EC HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:14 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=EC HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:15 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:15 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:15 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:17 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:17 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:54 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1325
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:54 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:54 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:54 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:54 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:54 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:56 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1325
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:56 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:56 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:56 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:56 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:56 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:58 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:58 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:36:59 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:00 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:00 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=TECNOLOGIA HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:01 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:03 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=p HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:03 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:03 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:03 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:05 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:06 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:07 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:35 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1325
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:36 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 963
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:38 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:38 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:39 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=ECONOMIA HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:41 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:42 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:43 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:43 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=S HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:45 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:46 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=F HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:46 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:48 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:50 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:37:52 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:37 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:37 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 965
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:39 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:39 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:41 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:41 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:41 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=T HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:43 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:43 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=P HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:44 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:45 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=L HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:45 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:46 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=S HTTP/1.1" 200 41
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:47 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:38:47 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:29 +0100] "GET /05_TecWeb/5_rssfeed.html? HTTP/1.1" 200 1433
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:29 +0100] "GET /05_TecWeb/styles/somestyle.css HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:29 +0100] "GET /05_TecWeb/scripts/utils.js HTTP/1.1" 200 3598
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:29 +0100] "GET /05_TecWeb/scripts/rssparser.js HTTP/1.1" 200 4727
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:29 +0100] "GET /05_TecWeb/scripts/completamento.js HTTP/1.1" 200 906
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:29 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:31 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:31 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio=E HTTP/1.1" 200 39
0:0:0:0:0:0:0:1 - - [16/Nov/2024:18:42:32 +0100] "GET /05_TecWeb/contents/categ.jsp?inizio= HTTP/1.1" 200 31
